TIME_DATE,STATUS,SENSOR_ID,INT
18/04/2024 19:11,ENTERED,IR_ENTRANCE,60
18/04/2024 19:11,ENTERED,IR_ENTRANCE,61
18/04/2024 19:11,ENTERED,IR_ENTRANCE,62
18/04/2024 19:11,EXITED,IR_EXIT,61
18/04/2024 19:12,ENTERED,IR_ENTRANCE,62
18/04/2024 19:12,EXITED,IR_EXIT,61
18/04/2024 19:12,EXITED,IR_EXIT,60
18/04/2024 19:12,EXITED,IR_EXIT,59
18/04/2024 19:12,ENTERED,IR_ENTRANCE,60
18/04/2024 19:12,ENTERED,IR_ENTRANCE,61
18/04/2024 19:13,EXITED,IR_EXIT,60
18/04/2024 19:13,ENTERED,IR_ENTRANCE,61
18/04/2024 19:13,ENTERED,IR_ENTRANCE,62
18/04/2024 19:13,ENTERED,IR_ENTRANCE,63
18/04/2024 19:13,ENTERED,IR_ENTRANCE,64
18/04/2024 19:14,ENTERED,IR_ENTRANCE,65
18/04/2024 19:14,ENTERED,IR_ENTRANCE,66
18/04/2024 19:14,EXITED,IR_EXIT,65
18/04/2024 19:14,ENTERED,IR_ENTRANCE,66
18/04/2024 19:14,ENTERED,IR_ENTRANCE,67
19/04/2024 16:12,ENTERED,IR_ENTRANCE,1
19/04/2024 16:12,ENTERED,IR_ENTRANCE,2
19/04/2024 16:12,ENTERED,IR_ENTRANCE,3
19/04/2024 16:12,ENTERED,IR_ENTRANCE,4
19/04/2024 16:12,EXITED,IR_EXIT,3
19/04/2024 16:12,EXITED,IR_EXIT,2
19/04/2024 16:13,ENTERED,IR_ENTRANCE,3
19/04/2024 16:13,EXITED,IR_EXIT,2
19/04/2024 16:13,EXITED,IR_EXIT,1
19/04/2024 16:13,ENTERED,IR_ENTRANCE,2
19/04/2024 16:13,ENTERED,IR_ENTRANCE,3
19/04/2024 16:13,EXITED,IR_EXIT,2
19/04/2024 16:14,ENTERED,IR_ENTRANCE,3
19/04/2024 16:14,ENTERED,IR_ENTRANCE,4
19/04/2024 16:14,ENTERED,IR_ENTRANCE,5
19/04/2024 16:14,ENTERED,IR_ENTRANCE,6
19/04/2024 16:14,ENTERED,IR_ENTRANCE,7
19/04/2024 16:15,ENTERED,IR_ENTRANCE,8
19/04/2024 16:15,EXITED,IR_EXIT,7
19/04/2024 16:15,ENTERED,IR_ENTRANCE,8
19/04/2024 16:15,ENTERED,IR_ENTRANCE,9
19/04/2024 16:15,ENTERED,IR_ENTRANCE,10
19/04/2024 16:16,ENTERED,IR_ENTRANCE,11
19/04/2024 16:16,ENTERED,IR_ENTRANCE,12
19/04/2024 16:23,EXITED,IR_EXIT,13
19/04/2024 16:23,EXITED,IR_EXIT,12
19/04/2024 16:23,EXITED,IR_EXIT,11
19/04/2024 16:23,ENTERED,IR_ENTRANCE,12
